"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"1644",8.61688583787278e-16,0.36066515210541,0.584,0.212,1.64229227184017e-11,"5","Atp10b"
"1645",4.80190249536374e-09,0.360585409132473,0.653,0.379,9.15194596591375e-05,"5","Smg5"
"1646",1.75844028995865e-13,0.360571013773833,0.584,0.256,3.35141134863218e-09,"5","Cops2"
"1647",0.000155449488033171,0.360243816100806,0.267,0.126,1,"5","Lyz2"
"1648",9.1536501864582e-15,0.360226165742886,0.396,0.114,1.74459418903707e-10,"5","Ddah2"
"1649",7.53398538862571e-13,0.360161718382996,0.723,0.368,1.43590227521817e-08,"5","Birc6"
"1650",2.88221085234767e-17,0.359978912472079,0.634,0.24,5.49320566348943e-13,"5","Pym1"
"1651",4.25612730774894e-15,0.359825936478191,0.604,0.249,8.11175303583871e-11,"5","Pigu"
"1652",4.17069571664322e-11,0.35885186265217,0.644,0.334,7.94892896635032e-07,"5","Mocs2"
"1653",1.463109484249e-14,0.358250677067426,0.485,0.161,2.78854036603016e-10,"5","Nucb2"
"1654",3.05273434978302e-14,0.358200724822433,0.624,0.277,5.81820639725146e-10,"5","Smad4"
"1655",6.79476589694961e-14,0.358000238928288,0.644,0.269,1.29501443229963e-09,"5","Tbc1d15"
"1656",3.38995509429416e-10,0.357807999760579,0.733,0.43,6.46091541421524e-06,"5","Tjp1"
"1657",2.27822254548532e-31,0.357723393150776,0.287,0.022,4.34206434944047e-27,"5","Mex3a"
"1658",9.75375779670532e-21,0.357632298363312,0.347,0.059,1.85896869847407e-16,"5","Tpx2"
"1659",1.01487058396012e-08,0.357348739879283,0.98,0.797,0.00019342418459696,"5","Ddx17"
"1660",1.55584213166579e-11,0.357168240359156,0.673,0.326,2.96527951874183e-07,"5","Cops7a"
"1661",1.84783027674724e-09,0.357080263049617,0.713,0.409,3.52177972445256e-05,"5","Atn1"
"1662",6.40447447387254e-14,0.356828323047022,0.485,0.159,1.22062878997537e-09,"5","Ptcd3"
"1663",1.56584047667364e-10,0.356766727882436,0.663,0.343,2.98433536449229e-06,"5","Synj2bp"
"1664",9.46832924914963e-12,0.356700690834675,0.861,0.482,1.80456887159543e-07,"5","Tial1"
"1665",5.51413194517041e-12,0.356616094013256,0.604,0.273,1.05093840743003e-07,"5","Ap1ar"
"1666",9.63171751515356e-09,0.356433572954745,0.851,0.584,0.000183570904121312,"5","Npdc1"
"1667",1.72094716420065e-12,0.355990034456456,0.416,0.142,3.27995320025003e-08,"5","Flrt3"
"1668",1.44640001406776e-21,0.355962091575837,0.475,0.117,2.75669378681174e-17,"5","Notch2"
"1669",3.63044309240789e-16,0.355104188901809,0.525,0.18,6.91926148982019e-12,"5","Hax1"
"1670",2.6312181666404e-18,0.355069260228054,0.337,0.066,5.01483870379994e-14,"5","Cks2"
"1671",1.60605686093177e-15,0.355041298543347,0.584,0.227,3.06098377124987e-11,"5","Pafah1b3"
"1672",3.51378984436562e-12,0.354898132725191,0.554,0.23,6.69693206437644e-08,"5","Lpin2"
"1673",4.99580175402929e-14,0.354803974883377,0.653,0.287,9.52149856300443e-10,"5","Ptpn11"
"1674",2.32469990049352e-17,0.354749589800511,0.515,0.156,4.43064554035061e-13,"5","Nop2"
"1675",1.84969530102093e-23,0.354494773326726,0.396,0.068,3.52533427421579e-19,"5","Ect2"
"1676",1.12680165796952e-16,0.354234630367596,0.554,0.187,2.14757127992411e-12,"5","Zfp260"
"1677",2.5087810521607e-13,0.354120680810823,0.703,0.327,4.78148580731307e-09,"5","Gps1"
"1678",2.04086804444117e-18,0.354113367899031,0.347,0.07,3.88969040590042e-14,"5","Fmnl3"
"1679",3.47536579671826e-09,0.353971564772948,0.703,0.433,6.62369967196534e-05,"5","March7"
"1680",1.9072384292345e-13,0.353930239877443,0.446,0.151,3.63500572227802e-09,"5","Pnp"
"1681",3.10427008420121e-12,0.353913870784752,0.792,0.461,5.91642835347908e-08,"5","Tln1"
"1682",1.22809534963158e-12,0.353895940825377,0.505,0.198,2.34062692686284e-08,"5","Dusp16"
"1683",2.0070115938629e-12,0.353849054562835,0.485,0.192,3.8251633967433e-08,"5","Cdca4"
"1684",4.18993433698408e-22,0.353779278691553,0.436,0.094,7.98559585285796e-18,"5","Nifk"
"1685",2.90122015864181e-15,0.353635602879752,0.584,0.229,5.52943550035542e-11,"5","Imp3"
"1686",5.9732176472269e-12,0.353562466417368,0.644,0.316,1.13843555138497e-07,"5","Serinc1"
"1687",8.47780077916671e-18,0.35351843431266,0.693,0.25,1.61578405050138e-13,"5","Celsr1"
"1688",3.00211624913315e-15,0.353381701827989,0.376,0.104,5.72173335922286e-11,"5","Tspan5"
"1689",4.59284656401209e-15,0.353323430055555,0.495,0.164,8.75350626635065e-11,"5","G2e3"
"1690",1.5540037179181e-09,0.353068002740793,0.416,0.163,2.96177568598012e-05,"5","Trim11"
"1691",1.94588617912896e-13,0.353021291696027,0.564,0.223,3.70866446880188e-09,"5","Isy1"
"1692",2.22372997161055e-15,0.352862380507982,0.515,0.181,4.23820695289255e-11,"5","Pip5k1a"
"1693",4.46469612408454e-10,0.352848480386706,0.515,0.251,8.50926434289272e-06,"5","Eml2"
"1694",3.71627874390507e-15,0.352632552156988,0.663,0.273,7.08285565800867e-11,"5","Rbm15"
"1695",1.25139328262544e-06,0.352509693700427,0.723,0.463,0.0238503045735582,"5","Stx7"
"1696",3.20520672646766e-09,0.352351350048752,0.762,0.471,6.10880349997472e-05,"5","Mbp"
"1697",2.54660195882944e-07,0.352348860736238,0.663,0.412,0.00485356867333303,"5","Fam32a"
"1698",1.48905745206551e-17,0.352191132309456,0.465,0.131,2.83799459789165e-13,"5","Cers5"
"1699",9.03883621694256e-10,0.35212227806128,0.426,0.178,1.72271179458708e-05,"5","Rtf1"
"1700",1.84727235327328e-18,0.352077044071058,0.564,0.168,3.52071637810354e-14,"5","Bcl2"
"1701",5.62347165718462e-14,0.351993120035064,0.515,0.181,1.07177746314282e-09,"5","Snrnp40"
"1702",4.21650723697871e-08,0.351917305161055,0.693,0.429,0.000803624114295773,"5","Wdr83os"
"1703",4.3173054484327e-21,0.351797745193584,0.317,0.052,8.22835245416788e-17,"5","Ubtd2"
"1704",2.22208777700344e-07,0.351688582857947,0.634,0.389,0.00423507709419086,"5","Sh3pxd2a"
"1705",2.43458209212475e-09,0.351506783511344,0.525,0.253,4.64007000938057e-05,"5","Hspg2"
"1706",8.28580452682168e-11,0.35136899234627,0.713,0.392,1.57919148476694e-06,"5","Eif2b5"
"1707",3.54667786872384e-11,0.351167275213295,0.634,0.314,6.75961335000076e-07,"5","Fam192a"
"1708",3.91803718947353e-21,0.35110049911671,0.455,0.106,7.46738707941761e-17,"5","Tmpo"
"1709",2.64087920918345e-11,0.351054932804707,0.495,0.209,5.03325168478274e-07,"5","Jag1"
"1710",1.166030443675e-12,0.350934369042622,0.624,0.267,2.22233742260018e-08,"5","Tusc3"
"1711",1.19311076931061e-13,0.350760560284595,0.624,0.272,2.2739498152291e-09,"5","Ddx47"
"1712",3.40593635953121e-12,0.350597464198658,0.723,0.371,6.49137410763053e-08,"5","Arih2"
"1713",1.04822220551013e-10,0.350375152791043,0.713,0.378,1.99780670148176e-06,"5","Sars"
"1714",8.39088446199909e-22,0.350370207851421,0.455,0.106,1.59921866961241e-17,"5","Uprt"
"1715",4.41746396353813e-12,0.350278006436137,0.703,0.364,8.41924456810732e-08,"5","Casp8"
"1716",1.06955310277234e-14,0.350193023401556,0.475,0.162,2.0384612585738e-10,"5","Aktip"
"1717",1.51477831969203e-10,0.350117590656205,0.644,0.332,2.88701599950103e-06,"5","Ubqln4"
"1718",4.52770452157105e-13,0.350090408587839,0.624,0.266,8.62935204766227e-09,"5","Atrx"
"1719",3.51634392514896e-11,0.35002674728701,0.624,0.326,6.70179988694141e-07,"5","Cdc42ep5"
"1720",4.25639070499504e-16,0.34996201671361,0.653,0.257,8.11225504465004e-12,"5","Snrnp200"
"1721",3.79942429980864e-09,0.349780599772513,0.693,0.406,7.24132277300528e-05,"5","Nfat5"
"1722",3.76762102988941e-11,0.349676832298595,0.733,0.379,7.18070892086623e-07,"5","Ndufc2"
"1723",3.96409659199008e-17,0.349598618366458,0.535,0.173,7.55517169467389e-13,"5","Memo1"
"1724",1.75301054511364e-09,0.349541413205851,0.723,0.417,3.34106279793209e-05,"5","Mta2"
"1725",1.58599918352974e-07,0.34952158118855,0.594,0.356,0.00302275584388933,"5","Plekhh1"
"1726",1.55694263788131e-20,0.349413879946987,0.505,0.13,2.96737697353799e-16,"5","D10Wsu102e"
"1727",2.84902436619199e-09,0.349109360028957,0.752,0.449,5.42995553952531e-05,"5","Sh3yl1"
"1728",1.69492119090988e-11,0.34878078525985,0.743,0.42,3.23035029775514e-07,"5","Huwe1"
"1729",2.16943097284201e-17,0.348756476851846,0.257,0.04,4.13471849113959e-13,"5","Otop2"
"1730",6.30602625324817e-19,0.348729187908189,0.465,0.122,1.20186554360657e-14,"5","Eny2"
"1731",2.03005858642361e-25,0.348574824395208,0.327,0.043,3.86908865986476e-21,"5","Phlda3"
"1732",3.98742194723618e-11,0.348540653709596,0.594,0.273,7.59962748923743e-07,"5","Itpa"
"1733",2.00579365391437e-12,0.34853415361365,0.614,0.278,3.82284212499539e-08,"5","Psmd12"
"1734",4.78767591071999e-14,0.348418307899618,0.703,0.326,9.12483151824124e-10,"5","Mark3"
"1735",8.65343386551638e-10,0.348365949369732,0.723,0.418,1.64925796042877e-05,"5","Usp19"
"1736",7.38894215748676e-18,0.348206734932258,0.564,0.184,1.4082584857954e-13,"5","Caprin1"
"1737",2.38377234057646e-12,0.348202030965948,0.663,0.329,4.54323170390467e-08,"5","Dedd"
"1738",1.18237532125303e-12,0.348154517270063,0.495,0.196,2.25348912477615e-08,"5","Nsmce3"
"1739",1.83213303529016e-09,0.347833653863748,0.693,0.391,3.49186235195951e-05,"5","Ap2a2"
"1740",3.03919217275983e-13,0.347627764851665,0.564,0.238,5.79239636206296e-09,"5","Plekha2"
"1741",5.81574263481895e-17,0.347602246966685,0.455,0.127,1.10842238877014e-12,"5","Sesn3"
"1742",2.04597542796452e-41,0.347499345957022,0.495,0.059,3.89942456815758e-37,"5","Arid5a"
"1743",1.19174468979227e-08,0.347476362812354,0.723,0.433,0.000227134620427509,"5","Map7"
"1744",3.01250932066837e-12,0.347473796779109,0.693,0.348,5.74154151426184e-08,"5","Git2"
"1745",8.78220052681784e-10,0.347427235757579,0.693,0.386,1.67379959840621e-05,"5","Scand1"
"1746",5.63588277199e-09,0.347388450987633,0.614,0.337,0.000107414289751357,"5","Rassf1"
"1747",2.37219777797611e-12,0.34738454514993,0.406,0.138,4.52117174504466e-08,"5","Mfhas1"
"1748",1.12943148390341e-10,0.347026561556852,0.881,0.597,2.15258346517152e-06,"5","Hp1bp3"
"1749",8.42503634350694e-17,0.346918005607433,0.436,0.118,1.60572767670899e-12,"5","Antxr2"
"1750",1.33003063428988e-11,0.346754300865858,0.495,0.207,2.53490538589309e-07,"5","Riok2"
"1751",8.65290633546199e-21,0.346620579178748,0.446,0.103,1.6491574184757e-16,"5","Nup155"
"1752",1.18050721283428e-11,0.346238204526949,0.604,0.278,2.24992869694086e-07,"5","Rab28"
"1753",2.70731647964039e-15,0.345950365160583,0.485,0.158,5.15987447854661e-11,"5","Fam136a"
"1754",7.79644428611471e-15,0.345806622833638,0.545,0.2,1.4859243164906e-10,"5","Ino80"
"1755",4.50564697830849e-14,0.345641369758223,0.584,0.233,8.58731257595815e-10,"5","Morc3"
"1756",2.79982573300143e-07,0.345591674917779,0.554,0.302,0.00533618786452743,"5","Cflar"
"1757",9.27117990994752e-10,0.345501434057416,0.683,0.379,1.7669941790369e-05,"5","Nhlrc2"
"1758",2.647217495546e-11,0.345485137002797,0.762,0.449,5.04533182476111e-07,"5","Ube2m"
"1759",3.67997065118992e-16,0.345234101778036,0.554,0.19,7.01365606410288e-12,"5","Bicd2"
"1760",6.48702747219902e-15,0.345162574501144,0.455,0.15,1.23636256592641e-10,"5","Amdhd2"
"1761",7.65261328924077e-09,0.344461356973735,0.663,0.389,0.00014585115667964,"5","Atl3"
"1762",1.24656203630988e-23,0.34433043686605,0.297,0.038,2.375822585003e-19,"5","Erfe"
"1763",4.19135269656953e-14,0.344316523378724,0.604,0.24,7.98829910439187e-10,"5","Hsf1"
"1764",9.79567049319913e-15,0.344217226665121,0.624,0.246,1.86695683929882e-10,"5","Hdgfl2"
"1765",3.1787935837475e-09,0.34418383816991,0.554,0.281,6.05846269126436e-05,"5","Gtf2h5"
"1766",3.26709929399063e-24,0.344092069985546,0.277,0.031,6.22676454441675e-20,"5","Fgfr4"
"1767",1.088029576072e-18,0.343965322872127,0.465,0.127,2.07367556903562e-14,"5","Ccdc43"
"1768",4.43560604108138e-11,0.343856146180792,0.713,0.37,8.45382155369701e-07,"5","Wnk1"
"1769",3.20510863163392e-15,0.343830409839626,0.693,0.319,6.10861654103108e-11,"5","Supt4a"
"1770",3.41275803042387e-11,0.343344602556105,0.644,0.327,6.50437553018485e-07,"5","Dync1li1"
"1771",3.61731083525724e-11,0.343247074110553,0.525,0.217,6.89423272091676e-07,"5","Fkrp"
"1772",2.15238405403996e-05,0.343226381134142,0.752,0.532,0.410222876859477,"5","Ddost"
"1773",2.89400498766857e-09,0.343145224964135,0.703,0.42,5.51568410599753e-05,"5","Srsf4"
"1774",2.63369943867019e-17,0.3430465779433,0.594,0.213,5.01956776016151e-13,"5","Nsun2"
"1775",5.61114452164894e-12,0.343002230562531,0.574,0.256,1.06942803438107e-07,"5","Phf23"
"1776",6.6132691285523e-27,0.342926046083586,0.426,0.071,1.26042296321078e-22,"5","Trip6"
"1777",6.2892671622457e-19,0.342885270138401,0.535,0.159,1.19867142845241e-14,"5","Map4k5"
"1778",1.59093157722835e-12,0.342869520958819,0.624,0.288,3.03215649303951e-08,"5","Appbp2"
"1779",4.20808598111174e-11,0.342679124465461,0.624,0.284,8.02019107140087e-07,"5","Mthfsd"
"1780",1.60868338109578e-16,0.342454504104806,0.455,0.131,3.06598965603044e-12,"5","Eif3e"
"1781",6.14246130113457e-12,0.342379009678415,0.683,0.327,1.17069169938324e-07,"5","Snapc3"
"1782",3.49241806843492e-08,0.342339138160268,0.673,0.397,0.000665619959663011,"5","Papss1"
"1783",7.65345639788399e-17,0.342289705050267,0.495,0.154,1.45867225487271e-12,"5","Fiz1"
"1784",3.1356887895301e-10,0.34216128986148,0.584,0.289,5.97630926396542e-06,"5","Slc35d1"
"1785",9.38556740691503e-15,0.341808622389218,0.505,0.183,1.78879529208394e-10,"5","Cct6a"
"1786",1.59982770653379e-09,0.341690271013725,0.743,0.441,3.04911162588274e-05,"5","Spg7"
"1787",2.5583145024916e-13,0.341636674322817,0.416,0.129,4.87589161029873e-09,"5","Pus1"
"1788",4.08205879134038e-12,0.341374466750951,0.713,0.362,7.77999585041563e-08,"5","Timm23"
"1789",2.02710456870645e-23,0.341188039892242,0.277,0.032,3.86345859749762e-19,"5","Bcl11b"
"1790",2.0610172804018e-08,0.34103992491078,0.554,0.296,0.000392809283471779,"5","Med10"
"1791",5.17144127698223e-08,0.34101907340533,0.653,0.389,0.000985624992980044,"5","Kmt2b"
"1792",1.18756394277736e-32,0.340969688375904,0.396,0.048,2.26337811853937e-28,"5","Tubb6"
"1793",4.53134168460771e-11,0.340772066304643,0.663,0.338,8.63628411669384e-07,"5","Pigq"
"1794",2.64309311623903e-10,0.340751034310219,0.564,0.274,5.03747117023997e-06,"5","Rmc1"
"1795",4.47818877194862e-09,0.34053212164376,0.515,0.246,8.53497998045688e-05,"5","Ttyh2"
"1796",1.11088763489994e-10,0.340478126528235,0.366,0.127,2.1172407433558e-06,"5","Acsm3"
"1797",1.84763318397806e-12,0.340422978325522,0.535,0.226,3.52140408534379e-08,"5","Arl5a"
"1798",8.42774896789189e-14,0.340261109879749,0.554,0.211,1.60624467579052e-09,"5","Zfp800"
"1799",3.07841102750581e-13,0.340125901818714,0.624,0.274,5.86714357732332e-09,"5","Zfp655"
"1800",2.98766444916158e-10,0.340074510405873,0.554,0.268,5.69418967365705e-06,"5","Hras"
"1801",1.6839267766959e-13,0.339998184510455,0.495,0.169,3.20939604370472e-09,"5","Ppat"
"1802",2.04225888775416e-43,0.339995340269188,0.297,0.011,3.89234121417065e-39,"5","Hmgcll1"
"1803",5.98384905611222e-09,0.339903270987847,0.752,0.481,0.000114046179160443,"5","Dlgap4"
"1804",2.27996576898904e-15,0.339779261213079,0.446,0.134,4.34538675911621e-11,"5","Snrpe"
"1805",4.19494084680206e-13,0.339777459756526,0.426,0.144,7.99513775992005e-09,"5","Klf11"
"1806",6.97406652196003e-06,0.33967300425492,0.604,0.36,0.132918733842036,"5","Dusp1"
"1807",2.26434320577405e-18,0.339221908639,0.545,0.161,4.31561171588477e-14,"5","Csf2ra"
"1808",1.07501520908505e-06,0.3390732545106,0.337,0.151,0.020488714869952,"5","Fosl1"
"1809",6.81232584970649e-11,0.338817882139901,0.733,0.388,1.29836118369556e-06,"5","Wbp2"
"1810",1.70408267927568e-07,0.338558478536305,0.733,0.441,0.00324781117843153,"5","Tbc1d10b"
"1811",4.23411695027597e-10,0.338485052208235,0.545,0.263,8.06980349553097e-06,"5","Luzp1"
"1812",9.5889817719489e-10,0.338417334669758,0.614,0.323,1.82756403591574e-05,"5","Taok1"
"1813",3.31817688944538e-15,0.338288233396196,0.327,0.076,6.32411333359395e-11,"5","Ldlrad4"
"1814",1.95764091708603e-08,0.338044365836651,0.644,0.367,0.000373106782387426,"5","Syne2"
"1815",2.49573161391198e-17,0.337911575717552,0.525,0.167,4.75661488295485e-13,"5","Cbr4"
"1816",1.14466584613027e-11,0.337599106437975,0.634,0.3,2.18161863613968e-07,"5","Entr1"
"1817",9.28889603094849e-16,0.337469912306471,0.327,0.07,1.77037069453847e-11,"5","Birc5"
"1818",2.14023844079064e-12,0.337448677475823,0.564,0.244,4.07908044430288e-08,"5","Plek2"
"1819",4.70163382674455e-12,0.337407322582617,0.505,0.201,8.96084391039244e-08,"5","Ubxn7"
"1820",8.00439814638012e-14,0.337405292850235,0.495,0.163,1.52555824271859e-09,"5","Spata5"
"1821",3.17103370117891e-13,0.337402443849024,0.436,0.149,6.04367313107688e-09,"5","Pa2g4"
"1822",2.26290833957677e-25,0.337398397897346,0.287,0.031,4.31287700439936e-21,"5","Ereg"
"1823",1.6367752585363e-12,0.337354574869351,0.594,0.257,3.11952996524433e-08,"5","Cables2"
"1824",5.85174503261902e-06,0.337244010475012,0.535,0.331,0.111528408576686,"5","Ociad2"
"1825",9.14873955616298e-10,0.337185784781603,0.465,0.212,1.7436582720091e-05,"5","Spry2"
"1826",1.94159094768346e-10,0.337137613490408,0.614,0.292,3.7004781871899e-06,"5","Pigr"
"1827",1.12614462857213e-17,0.337105312273932,0.663,0.249,2.14631904759563e-13,"5","Ehf"
"1828",5.92843502057189e-15,0.337073957587815,0.515,0.174,1.1299004305708e-10,"5","Pkd2"
"1829",8.72553306480212e-10,0.336964061371285,0.604,0.314,1.66299934682064e-05,"5","Ino80d"
"1830",4.93358780761906e-08,0.336780889994161,0.267,0.092,0.000940292500254116,"5","Zbtb10"
"1831",1.73136836058987e-21,0.336773042453377,0.495,0.123,3.29981495844824e-17,"5","Zfp62"
"1832",6.47884693649997e-11,0.336589676024365,0.594,0.288,1.23480343762753e-06,"5","Polr3k"
"1833",1.59255295344045e-08,0.336560139410925,0.644,0.364,0.000303524667396215,"5","Nudc"
"1834",1.02178128051686e-11,0.33628194470026,0.614,0.299,1.94741294253707e-07,"5","Atxn10"
"1835",1.71610766083487e-11,0.336228108173469,0.812,0.484,3.27072959078518e-07,"5","E2f4"
"1836",2.19762596647075e-18,0.336027532262753,0.257,0.039,4.18845532949661e-14,"5","Nexmif"
"1837",2.20982273458951e-09,0.335986432494763,0.752,0.434,4.21170114985415e-05,"5","Stat3"
"1838",2.95347738322603e-10,0.335931092307959,0.465,0.199,5.62903254469049e-06,"5","Psma2"
"1839",2.90562563290034e-13,0.335824305572905,0.792,0.394,5.53783189374475e-09,"5","Clasrp"
"1840",5.93771220566399e-10,0.335714046836261,0.663,0.344,1.1316685692775e-05,"5","Kmt2a"
"1841",2.59102199455162e-08,0.335622007661891,0.792,0.503,0.000493822881941593,"5","Bcar1"
"1842",3.75884784315997e-14,0.334944115837668,0.475,0.166,7.16398810427859e-10,"5","Ppip5k2"
"1843",1.54704863912261e-12,0.334887651891114,0.564,0.25,2.94852000130379e-08,"5","Orai1"
"1844",2.43208637774702e-25,0.334789279597895,0.396,0.063,4.63531342734805e-21,"5","Pgm2l1"
"1845",1.75820134249273e-09,0.334729479381782,0.574,0.287,3.35095593865689e-05,"5","Aco1"
"1846",4.16696634705056e-25,0.33452908280679,0.376,0.056,7.94182116084366e-21,"5","Kif22"
"1847",4.85820455237547e-08,0.334508637602506,0.743,0.421,0.000925925205637241,"5","Tspan3"
"1848",1.42882562057476e-12,0.334482577147968,0.505,0.201,2.72319875025343e-08,"5","Ints3"
"1849",6.08443942533133e-28,0.334386041717923,0.446,0.077,1.1596333100739e-23,"5","Rhobtb2"
"1850",9.42330625356993e-17,0.334147541530214,0.337,0.073,1.79598793886789e-12,"5","Vegfd"
"1851",6.75016807064168e-10,0.333867760606737,0.426,0.174,1.2865145325836e-05,"5","Fam102b"
"1852",2.02300229590129e-14,0.333836979693988,0.554,0.198,3.85564007575827e-10,"5","Mbtd1"
"1853",1.79040070454112e-08,0.333792249178345,0.772,0.496,0.000341232470278492,"5","Ankrd11"
"1854",2.6380652054098e-11,0.333650871647681,0.455,0.18,5.02788847499054e-07,"5","Vav2"
"1855",1.63268244056121e-12,0.333019170279438,0.455,0.167,3.11172946346562e-08,"5","Mtpn"
"1856",4.65352570375481e-14,0.332696610077666,0.604,0.243,8.8691546387863e-10,"5","Zmym2"
"1857",2.27256983402933e-07,0.332597355134111,0.574,0.32,0.0043312908466765,"5","Gss"
"1858",8.47023375541508e-15,0.332575010456692,0.574,0.209,1.61434185144456e-10,"5","Usp10"
"1859",3.26289117473487e-09,0.332519960195429,0.772,0.464,6.21874428992718e-05,"5","Tsr1"
"1860",2.28109027242294e-08,0.332511728964755,0.465,0.22,0.000434752995021088,"5","Zfp821"
"1861",3.3206874419626e-19,0.332200913045359,0.446,0.11,6.32889819563651e-15,"5","Tmem109"
"1862",1.43025355743219e-07,0.332153794697485,0.752,0.467,0.00272592025511001,"5","Erbb2"
"1863",8.84579996983299e-19,0.331964677714986,0.426,0.101,1.68592101625047e-14,"5","Zc2hc1a"
"1864",1.74006013969092e-19,0.331872143564431,0.446,0.109,3.31638062023692e-15,"5","Thoc6"
"1865",7.38732442558917e-16,0.331790325877091,0.584,0.208,1.40795016227304e-11,"5","Ak6"
"1866",7.3049004531688e-13,0.331689635671985,0.584,0.248,1.39224097736944e-08,"5","Rabgap1"
"1867",9.23462660091726e-09,0.331592717401885,0.574,0.304,0.000176002748386882,"5","Cds2"
"1868",1.64003314310813e-09,0.331507896129558,0.792,0.516,3.12573916744978e-05,"5","Ehmt2"
"1869",2.6639822700611e-12,0.33150551889515,0.426,0.148,5.07728380850945e-08,"5","Cct4"
"1870",2.55313446192558e-10,0.331469492581076,0.574,0.283,4.86601897098396e-06,"5","Ripk1"
"1871",2.0583994864776e-18,0.331325585423287,0.564,0.172,3.92310358127765e-14,"5","Wdr5"
